1909,Морковь с чесноком и орехами готовая,2.00,11.50,9.30,148
1910,Морковь сушеная,7.80,0.60,49.20,221
1911,Морковь фиолетовая,1.30,0.10,6.90,35
1912,Мороженое Dove Vanilla,3.80,21.70,30.50,333
1913,Мороженое Nestle Extreme Пломбир с чёрной смородиной,2.60,12.60,35.50,262
1914,Мороженое Nestle Extreme Тропик,2.40,7.50,39.00,236
1915,Мороженое Nestle Maxibon с печеньем и орехами,3.60,15.00,39.20,307
1916,Мороженое Nestle Maxibon Страчателла,3.60,15.00,39.40,307
1917,Мороженое Viva la Crema Грецкий орех,4.10,13.00,27.10,245
1918,Мороженое Viva la Crema Лесная ягода,3.20,8.20,29.40,205
1919,Мороженое Viva la Crema Персик-маракуйя,3.30,8.40,29.70,209
1920,Мороженое Viva la Crema Тартюфо,3.90,13.00,27.70,243
1921,Мороженое Viva la Crema Трюфель,2.50,9.60,27.60,210
1922,Мороженое Viva la Crema Фисташковое,4.10,13.90,24.60,239
1923,Мороженое Viva la Crema Шварцвальдская вишня,1.70,16.40,29.70,273
1924,Мороженое Инмарко Золотой стандарт пломбир,3.90,15.00,20.40,232
1925,Мороженое Инмарко Торжество пломбир натуральные сливки,3.90,15.00,20.40,232
1926,Мороженое Инмарко Торжество Птичье молоко,3.70,12.90,30.00,251
1927,Мороженое Инмарко Торжество с клубничным чизкейком,3.90,8.30,29.30,208
1928,Мороженое Магнат Брюнетка,4.30,17.40,29.90,293
1929,Мороженое Магнат Мадагаскар тёмный шоколад,4.00,18.50,26.10,287
1930,Мороженое Магнат пломбир,4.30,20.10,26.70,305
1931,Мороженое молочное,3.20,3.50,21.30,126
1932,Мороженое молочное клубничное,3.80,2.80,22.20,123
1933,Мороженое молочное крем-брюле,3.50,3.50,23.10,134
1934,Мороженое молочное ореховое,5.40,6.50,20.10,157
1935,Мороженое молочное шоколадное,4.20,3.50,23.00,138
1936,Мороженое пломбир,3.20,15.00,20.80,227
1937,Мороженое пломбир крем-брюле,3.00,15.00,23.00,235
1938,Мороженое пломбир ореховый,5.20,18.00,19.90,259
1939,Мороженое пломбир шоколадный,3.60,15.00,22.30,236
1940,Мороженое Русский Холодъ Золотой пломбир,3.80,12.00,20.40,205
1941,Мороженое Русский Холодъ Юбилейное ванильное,3.70,12.00,20.40,204
1942,Мороженое Русский Холодъ Юбилейное эскимо без глазури,3.70,13.20,20.40,215
1943,Мороженое сливочное,3.30,10.00,19.80,179
1944,Мороженое сливочное клубничное,3.80,8.00,20.90,165
1945,Мороженое сливочное крем-брюле,3.50,10.00,21.60,186
1946,Мороженое сливочное ореховое,5.50,13.00,18.60,210
1947,Мороженое сливочное шоколадное,3.50,10.00,21.50,188
1948,Мороженое Талосто Ля Фам крем-брюле,4.50,13.70,32.00,262
1949,Мороженое Фифти-фифти Птичье молоко,9.60,10.80,19.40,213
1950,Мороженое Чистая Линия Cемейное пломбир ванильное,3.70,12.00,20.50,205
1951,Мороженое Экзо Арбуз и дыня,1.90,3.90,28.70,166
1952,Мороженое Экзо Черника и ежевика,1.90,3.90,28.70,166
1953,Мороженое эскимо,3.50,20.00,19.60,270
1954,Морошка,0.80,,9.80,28
1955,Морс Агуша ягодный сбор,,,10.00,42
1956,Морс брусничный,0.10,,10.70,41
1957,Морс ФрутоНяня из клюквы и малины,,,10.00,42
1958,Морс ФрутоНяня из ягод,,,11.40,46
1959,Морская капуста,0.80,5.10,,49
1960,Морская капуста маринованная,1.00,5.00,3.00,61
1961,Морская капуста по-корейски готовая,0.90,7.20,3.10,80
1962,Морская капуста сушеная,31.50,21.80,38.10,476
1963,Морское ухо,16.70,1.10,,77
1964,Морской гребешок,17.00,2.00,3.00,92
1965,Морской дракон,15.30,1.50,,79
1966,Морской еж,13.80,4.30,2.50,84
1967,Морской желудь балянус,17.50,0.10,,80
1968,Морской петух,18.00,2.70,,161
1969,Мука амарантовая,8.90,1.70,61.70,298
1970,Мука арахисовая,25.00,47.00,14.50,590
1971,Мука блинная,10.10,1.80,69.70,336
1972,Мука гороховая,21.00,2.00,49.00,298
1973,Мука гречневая блинная Myllyn Paras,13.00,1.70,67.50,340
1974,Мука гречневая Гарнец,12.60,2.60,68.00,334
1975,Мука гречневая диетическая,13.60,1.20,73.70,367
1976,Мука гречневая Рязаночка,13.60,1.20,71.90,353
1977,Мука гречневая С.Пудовъ,14.00,1.00,70.00,350
1978,Мука для пиццы Myllyn Paras,12.90,2.00,68.40,350
1979,Мука из зародышей пшеницы,33.90,7.70,32.80,335
1980,Мука из овсяных отрубей,18.00,7.10,45.30,320
1981,Мука из семян чёрного кунжута Житница здоровья,26.30,21.30,16.30,375
1982,Мука кедровая,31.00,19.00,33.00,432
1983,Мука кокосовая,20.00,16.60,60.00,466
1984,Мука кокосовая Coconut Secret,25.00,10.70,64.30,443
1985,Мука кокосовая Nutiva безглютеновая,22.00,11.00,17.00,250
1986,Мука кокосовая Орехпродукт,20.00,16.60,60.00,446
1987,Мука конопляная,30.00,7.90,24.70,290
1988,Мука кукурузная Гарнец,8.00,1.00,75.00,330
1989,Мука кукурузная диетическая,7.20,1.50,70.20,330
1990,Мука кукурузная тонкого помола С.Пудовъ,7.00,1.50,72.00,330
1991,Мука кунжутная,45.00,12.00,32.00,462
1992,Мука льняная,36.00,10.00,9.00,270
1993,Мука льняная Гарнец,25.00,5.00,40.00,305
1994,Мука льняная полуобезжиренная С.Пудовъ,25.00,5.00,40.00,300
1995,Мука миндальная,25.80,54.50,13.00,602
1996,Мука нутовая,10.90,2.90,66.00,337
1997,Мука нутовая Гарнец,21.40,5.50,54.60,362
1998,Мука овсяная Гарнец,11.90,5.80,65.40,306
1999,Мука овсяная диетическая,13.00,6.80,64.90,369
2000,Мука овсяная С.Пудовъ,13.00,7.00,63.00,270
2001,Мука овсяная цельносмолотая Образ Жизни,17.00,6.10,61.30,368
2002,Мука ореховая,50.10,1.80,35.50,333
2003,Мука подсолнечная,48.10,12.00,30.60,423
2004,Мука полбы,17.00,2.40,67.80,361
2005,Мука полбяная цельнозерновая Гарнец,12.00,2.50,63.00,320
2006,Мука пшеничная,9.20,1.20,74.90,342
2007,Мука пшеничная 1-го сорта,10.60,1.30,67.60,331
2008,Мука пшеничная 2-го сорта,11.70,1.80,63.70,324
2009,Мука пшеничная высшего сорта,10.30,1.10,68.90,334
2010,Мука пшеничная высшего сорта Myllyn Paras,12.70,2.00,69.50,350
2011,Мука пшеничная из твёрдых сортов Durum,10.40,1.10,71.50,344
2012,Мука пшеничная из цельносмолотого зерна Рязаночка,11.30,1.70,75.00,360
2013,Мука пшеничная цельнозерновая,11.50,2.20,55.80,298
2014,Мука пшеничная цельнозерновая С.Пудовъ,10.00,1.00,70.00,380
2015,Мука пшеничная цельнозерновая Французская штучка,11.50,2.20,61.50,312
2016,Мука пшенично-отрубная Дивинка,11.50,2.20,58.70,208
2017,Мука ржаная грубого помола,9.40,2.30,55.90,280
2018,Мука ржаная обдирная,9.00,1.00,73.00,325
2019,Мука ржаная обойная,10.70,1.90,56.80,293
2020,Мука ржаная Рязаночка,8.90,1.70,61.80,298
2021,Мука ржаная сеяная,6.90,1.40,67.30,304
2022,Мука ржаная цельносмолотая Гарнец,10.70,1.90,58.80,294
2023,Мука рисовая Вегана,7.00,0.50,78.00,340
2024,Мука рисовая Гарнец,7.00,0.60,77.30,321
2025,Мука рисовая диетическая,7.40,0.60,82.00,371
2026,Мука рисовая С.Пудовъ,7.00,1.00,79.00,260
2027,Мука соевая необезжиренная,36.50,18.60,17.90,385
2028,Мука соевая обезжиренная,48.90,1.00,21.70,291
2029,Мука соевая полуобезжиренная,43.00,9.50,19.10,334
2030,Мука тритикале,13.20,1.80,73.10,338
2031,Мука тыквенная,33.00,9.00,23.00,305
2032,Мука универсальная Гарнец без глютена,5.00,1.00,83.00,360
2033,Мука чечевичная,28.00,1.00,56.00,321
2034,Мука ячменная,10.00,1.60,56.10,284
2035,Муксун,17.50,2.00,,88
2036,Мультизлаковая каша Малютка молочная с печеньем,13.30,11.70,66.50,431
2037,Мультизлаковая каша Малютка молочная с фруктами и овсянкой,12.20,14.20,67.10,445
2038,Мультизлаковая кашка ФрутоНяня молочная жидкая,2.10,2.00,9.90,64
2039,Мускатный орех,20.00,50.00,7.00,556
2040,Мускатный орех молотый,20.00,50.00,7.00,555
2041,Мускатный цвет (мацис),6.70,32.30,30.30,475
2042,Мушмула германская,,,12.00,53
2043,Мушмула японская,0.40,0.20,10.40,47
2044,Мюсли AXA хрустящие медовые с фруктами и орехами,7.80,13.10,56.70,376
2045,Мюсли Horeca Select с фруктами и орехами,11.40,7.80,56.70,363
2046,Мюсли Vitalis фруктовые,7.80,4.60,61.10,317
2047,Мюсли Vitalis шоколадные,10.00,13.00,62.00,400
2048,Мюсли Бон,8.80,5.10,62.60,333
2049,Мюсли Ого! запеченные с бананом,9.00,18.00,60.00,460
2050,Мюсли Эпоха злаков Фруктовый сад,9.30,4.40,63.00,328
2051,Мясо косули,21.40,6.00,,138
2052,Мясо криля,17.50,1.80,2.80,97
2053,Мясо цыпленка в собственном соку,15.00,16.00,,204
2054,Мята свежая,3.70,0.40,8.00,49
2055,Мята сушеная,19.90,6.00,22.20,285
2056,Мятная настойка,,,6.40,250
2057,Мятная эссенция,,,,
2058,Мёд,0.80,,81.50,329
2059,Мёд акациевый,0.80,,71.00,288
2060,Мёд вересковый,0.80,,81.50,329
2061,Мёд гречишный,0.50,,76.80,309
2062,Мёд дягилевый,0.20,,82.00,329
2063,Мёд искусственный,,,77.00,308
2064,Мёд липовый,0.60,,79.70,323
2065,Мёд майский,0.30,,82.40,331
2066,Мёд монофлорный,0.80,,80.30,324
2067,Мёд падевый,0.80,,80.30,324
2068,Мёд подсолнечный,1.00,,79.00,320
2069,Мёд рапсовый,0.80,,81.50,329
2070,Мёд цветочный,0.30,,80.10,322
2071,Набор для глинтвейна Глинтмейстер Красная жара,7.00,9.00,63.00,310
2072,Навага,16.10,1.00,,73
2073,Навага беломорская,19.20,1.60,,91
2074,Навага дальневосточная,15.10,0.90,,68
2075,Наггетсы куриные Мираторг классические,13.30,10.80,15.10,211
2076,Наггетсы куриные Мираторг с ветчиной,13.30,13.10,14.50,229
2077,Наггетсы куриные Мираторг с сыром,12.30,11.80,15.80,219
2078,Наггетсы куриные Мираторг с сыром и грибами,13.00,12.40,15.70,226
2079,Наггетсы куриные Мираторг хрустящие,12.90,12.10,15.60,223
2080,Налим (печень),4.20,65.70,1.20,613
2081,Налим отварной,21.40,0.70,,92
2082,Налим свежий,18.80,0.60,,80
2083,Напиток 7UP Бургер Кинг,,,10.70,43
2084,Напиток Aqua Minerale Active,,,4.50,18
2085,Напиток BonAqua Viva,,,4.60,19
2086,Напиток BSN Syntha-6 Protein Shake,5.70,1.20,2.90,45
2087,Напиток Dymatize Elite Liquid Protein,22.30,,,89
2088,Напиток FortiCare со вкусом апельсин-лимон,9.00,5.30,19.10,160
2089,Напиток FortiCare со вкусом капучино,9.00,5.30,19.10,160
2090,Напиток FortiCare со вкусом персик-имбирь,9.00,5.30,19.10,160
2091,Напиток Herbalife Восстановление выносливости,20.00,0.80,72.00,376
2092,Напиток Herbalife Гидратация,0.20,,13.20,226
2093,Напиток Herbalife Овсяно-Яблочный,1.90,0.50,10.10,207
2094,Напиток Herbalife Повышение выносливости,11.30,0.30,79.50,373
2095,Напиток Mirinda Бургер Кинг,,,12.20,49
